# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
1.240259 1.394688e-04
1.240390 3.714598e-05
1.240520 1.294291e-05
1.240651 1.186102e-05
1.240782 9.889530e-06
1.240913 8.664634e-06
1.241044 9.524351e-06
1.241175 9.992275e-06
1.241306 1.166092e-05
1.241437 1.228342e-05
1.241568 1.268269e-05
1.241698 1.361124e-05
1.241829 1.159881e-05
1.241960 2.710793e-05
1.242091 1.559269e-04
1.242222 3.818225e-04
1.242353 4.615830e-04
1.242484 3.313467e-04
1.242615 1.146742e-04
1.242745 3.400404e-05
1.242876 2.435172e-05
1.243007 1.565996e-05
1.243138 1.154644e-05
1.243269 1.182983e-05
1.243400 1.181036e-05
1.243531 1.141448e-05
1.243662 1.013675e-05
1.243793 9.712013e-06
1.243923 1.004778e-05
1.244054 1.169227e-05
1.244185 1.470036e-05
1.244316 1.654220e-05
1.244447 1.468808e-05
1.244578 1.483188e-05
1.244709 1.814253e-05
1.244840 1.996083e-05
1.244971 1.976007e-05
1.245101 2.264649e-05
1.245232 2.503773e-05
1.245363 2.068668e-05
1.245494 1.666005e-05
1.245625 1.698304e-05
1.245756 1.689964e-05
1.245887 1.478353e-05
1.246018 1.224364e-05
1.246149 1.302808e-05
1.246279 1.446266e-05
1.246410 1.287093e-05
1.246541 2.023579e-05
1.246672 2.088821e-05
1.246803 1.623441e-05
1.246934 2.132232e-05
1.247065 2.497695e-05
1.247196 2.638613e-05
1.247326 2.576886e-05
1.247457 2.912264e-05
1.247588 3.369932e-05
1.247719 3.344098e-05
1.247850 2.828720e-05
1.247981 4.087053e-05
1.248112 9.632034e-05
1.248243 1.417249e-04
1.248374 1.252696e-04
1.248504 7.281568e-05
1.248635 4.047659e-05
1.248766 2.704619e-05
1.248897 1.682229e-05
1.249028 1.208662e-05
1.249159 1.100420e-05
1.249290 1.115435e-05
1.249421 1.520020e-05
1.249552 2.115249e-05
1.249682 2.273810e-05
1.249813 2.017404e-05
1.249944 5.234471e-05
1.250075 1.499701e-04
1.250206 2.251619e-04
1.250337 1.932484e-04
1.250468 9.088808e-05
1.250599 2.288176e-05
1.250730 1.110549e-05
1.250860 1.677207e-05
1.250991 2.608453e-05
1.251122 3.093898e-05
1.251253 2.617816e-05
1.251384 1.779968e-05
1.251515 1.449682e-05
1.251646 1.307470e-05
1.251777 1.223011e-05
1.251908 1.223946e-05
1.252038 1.334531e-05
1.252169 1.386087e-05
1.252300 1.564115e-05
1.252431 2.899144e-05
1.252562 4.443681e-05
1.252693 4.515368e-05
1.252824 2.936653e-05
1.252955 1.679909e-05
1.253085 1.420558e-05
1.253216 1.402407e-05
1.253347 1.245528e-05
1.253478 1.080892e-05
1.253609 1.114407e-05
1.253740 1.213479e-05
1.253871 1.391907e-05
1.254002 2.950753e-05
1.254133 5.295365e-05
1.254263 6.121541e-05
1.254394 4.220057e-05
1.254525 1.964834e-05
1.254656 1.418312e-05
1.254787 1.354381e-05
1.254918 1.179115e-05
1.255049 1.134017e-05
1.255180 1.145184e-05
1.255311 1.161618e-05
1.255441 1.363020e-05
1.255572 3.514179e-05
1.255703 5.433902e-05
1.255834 5.671392e-05
1.255965 4.207336e-05
1.256096 2.197765e-05
1.256227 1.648458e-05
1.256358 1.715487e-05
1.256489 1.521266e-05
1.256619 1.251425e-05
1.256750 1.443117e-05
1.256881 2.913114e-05
1.257012 6.217062e-05
1.257143 8.736064e-05
1.257274 9.626165e-05
1.257405 7.847330e-05
1.257536 5.389466e-05
1.257666 2.910429e-05
1.257797 1.482479e-05
1.257928 1.393654e-05
1.258059 1.290858e-05
1.258190 1.418267e-05
1.258321 1.516247e-05
1.258452 1.714684e-05
1.258583 3.410739e-05
1.258714 7.648922e-05
1.258844 1.264913e-04
1.258975 1.482390e-04
1.259106 1.216795e-04
1.259237 7.185112e-05
1.259368 3.825395e-05
1.259499 2.651118e-05
1.259630 3.334645e-05
1.259761 3.891872e-05
1.259892 3.970974e-05
1.260022 4.266896e-05
1.260153 4.255466e-05
1.260284 5.265534e-05
1.260415 6.552333e-05
1.260546 8.320997e-05
1.260677 1.065969e-04
1.260808 1.160739e-04
1.260939 1.142597e-04
1.261070 9.783895e-05
1.261200 9.409146e-05
1.261331 9.867297e-05
1.261462 9.703235e-05
1.261593 9.640650e-05
1.261724 9.214349e-05
1.261855 8.652067e-05
1.261986 7.986248e-05
1.262117 7.025558e-05
1.262247 7.414517e-05
1.262378 9.227320e-05
1.262509 1.039241e-04
1.262640 9.830627e-05
1.262771 7.252312e-05
1.262902 5.166143e-05
1.263033 4.781977e-05
1.263164 5.048147e-05
1.263295 5.628419e-05
1.263425 5.460852e-05
1.263556 4.524287e-05
1.263687 3.640284e-05
1.263818 3.338869e-05
1.263949 4.320195e-05
1.264080 7.265529e-05
1.264211 9.473669e-05
1.264342 8.910696e-05
1.264473 5.646983e-05
1.264603 3.158883e-05
1.264734 3.596621e-05
1.264865 4.383414e-05
1.264996 4.117755e-05
1.265127 3.264307e-05
1.265258 2.675420e-05
1.265389 2.548925e-05
1.265520 3.896380e-05
1.265651 5.074632e-05
1.265781 6.383881e-05
1.265912 9.414916e-05
1.266043 1.144604e-04
1.266174 9.804249e-05
1.266305 7.270582e-05
1.266436 8.550825e-05
1.266567 1.120734e-04
1.266698 1.114387e-04
1.266829 8.096488e-05
1.266959 1.071329e-04
1.267090 6.175428e-05
1.267221 8.043410e-05
1.267352 1.519388e-04
1.267483 1.724189e-04
1.267614 1.210414e-04
1.267745 5.670302e-05
1.267876 3.331963e-05
1.268006 4.540455e-05
1.268137 1.640109e-04
1.268268 3.985568e-04
1.268399 6.203465e-04
1.268530 6.683261e-04
1.268661 5.582458e-04
1.268792 4.428455e-04
1.268923 3.713157e-04
1.269054 3.352580e-04
1.269184 3.174076e-04
