# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
1.639244 8.079094e-05
1.639407 2.256816e-05
1.639571 3.358961e-05
1.639734 3.602437e-05
1.639898 2.939660e-05
1.640061 1.778052e-05
1.640225 1.473224e-05
1.640388 1.594656e-05
1.640551 1.746445e-05
1.640715 2.630958e-05
1.640878 3.277175e-05
1.641042 4.173560e-05
1.641205 1.447012e-04
1.641369 3.179994e-04
1.641532 3.423514e-04
1.641696 2.005085e-04
1.641859 4.348641e-05
1.642023 1.297483e-05
1.642186 1.265416e-05
1.642349 1.182685e-05
1.642513 1.177235e-05
1.642676 1.191756e-05
1.642840 1.328480e-05
1.643003 1.460796e-05
1.643167 1.498212e-05
1.643330 1.589489e-05
1.643494 1.986548e-05
1.643657 2.809158e-05
1.643820 1.614238e-04
1.643984 7.574219e-04
1.644147 1.388694e-03
1.644311 1.316134e-03
1.644474 7.059587e-04
1.644638 3.127758e-04
1.644801 2.839510e-04
1.644965 1.904449e-04
1.645128 6.211825e-05
1.645292 3.463449e-05
1.645455 3.725965e-05
1.645618 3.744681e-05
1.645782 3.560758e-05
1.645945 3.365836e-05
1.646109 2.754789e-05
1.646272 2.018468e-05
1.646436 1.899122e-05
1.646599 2.205328e-05
1.646763 2.250409e-05
1.646926 2.074338e-05
1.647089 2.088464e-05
1.647253 8.605180e-05
1.647416 2.825005e-04
1.647580 5.887059e-04
1.647743 8.696339e-04
1.647907 8.227924e-04
1.648070 4.908040e-04
1.648234 1.430134e-04
1.648397 2.332810e-05
1.648561 1.930823e-05
1.648724 1.583471e-05
1.648887 1.422159e-05
1.649051 1.476114e-05
1.649214 1.532819e-05
1.649378 1.736755e-05
1.649541 2.323910e-05
1.649705 1.930768e-05
1.649868 2.392379e-04
1.650032 1.037178e-03
1.650195 1.730745e-03
1.650358 1.464956e-03
1.650522 6.017584e-04
1.650685 4.958027e-05
1.650849 2.506277e-05
1.651012 1.808094e-05
1.651176 1.434886e-05
1.651339 1.350584e-05
1.651503 1.291633e-05
1.651666 1.268250e-05
1.651830 1.359453e-05
1.651993 1.362122e-05
1.652156 1.367587e-05
1.652320 1.368831e-05
1.652483 1.854181e-05
1.652647 3.264903e-05
1.652810 5.044460e-05
1.652974 5.656524e-05
1.653137 4.689525e-05
1.653301 3.066446e-05
1.653464 1.775960e-05
1.653627 2.429573e-05
1.653791 4.082907e-05
1.653954 4.960484e-05
1.654118 4.902864e-05
1.654281 4.249478e-05
1.654445 3.456392e-05
1.654608 2.331773e-05
1.654772 1.712507e-05
1.654935 2.774357e-05
1.655099 2.263795e-04
1.655262 5.402495e-04
1.655425 6.276849e-04
1.655589 3.788789e-04
1.655752 1.046023e-04
1.655916 3.094563e-05
1.656079 2.886542e-05
1.656243 1.724905e-05
1.656406 1.191468e-05
1.656570 1.093979e-05
1.656733 1.204447e-05
1.656896 1.065369e-05
1.657060 1.023171e-05
1.657223 1.071221e-05
1.657387 1.025947e-05
1.657550 9.707110e-06
1.657714 9.562340e-06
1.657877 1.066801e-05
1.658041 1.033068e-05
1.658204 1.667559e-05
1.658368 5.505072e-05
1.658531 1.047258e-04
1.658694 1.121398e-04
1.658858 6.724115e-05
1.659021 2.318308e-05
1.659185 1.513294e-05
1.659348 1.958874e-05
1.659512 3.161441e-05
1.659675 1.912041e-05
1.659839 1.355516e-05
1.660002 4.807796e-05
1.660165 2.028091e-05
1.660329 1.114449e-05
1.660492 1.345928e-05
1.660656 2.932042e-05
1.660819 8.959024e-05
1.660983 1.574507e-04
1.661146 1.758525e-04
1.661310 1.127196e-04
1.661473 4.543860e-05
1.661637 1.470121e-05
1.661800 1.113309e-05
1.661963 1.118454e-05
1.662127 1.072459e-05
1.662290 1.103920e-05
1.662454 1.077340e-05
1.662617 1.072874e-05
1.662781 9.033429e-06
1.662944 2.130431e-05
1.663108 7.186773e-05
1.663271 1.722185e-05
1.663434 1.075623e-05
1.663598 1.416562e-05
1.663761 1.490545e-05
1.663925 1.443142e-05
1.664088 1.227956e-05
1.664252 1.114821e-05
1.664415 1.162982e-05
1.664579 1.168077e-05
1.664742 1.085683e-05
1.664906 1.094655e-05
1.665069 1.301319e-05
1.665232 1.858986e-05
1.665396 2.355790e-05
1.665559 2.298896e-05
1.665723 2.388243e-05
1.665886 3.132457e-05
1.666050 3.443211e-05
1.666213 2.723270e-05
1.666377 1.820529e-05
1.666540 1.983990e-05
1.666703 2.194881e-05
1.666867 1.858302e-05
1.667030 1.366650e-05
1.667194 1.236736e-05
1.667357 1.297261e-05
1.667521 1.384966e-05
1.667684 1.425558e-05
1.667848 1.579237e-05
1.668011 1.823649e-05
1.668175 2.262520e-05
1.668338 2.886452e-05
1.668501 7.641280e-05
1.668665 2.556384e-04
1.668828 8.010966e-04
1.668992 2.659814e-03
1.669155 4.793203e-03
1.669319 4.476652e-03
1.669482 2.299499e-03
1.669646 2.927328e-04
1.669809 6.748141e-05
1.669972 9.603787e-05
1.670136 1.592688e-04
1.670299 1.765045e-04
1.670463 2.146079e-04
1.670626 7.669090e-04
1.670790 1.557999e-03
1.670953 1.636673e-03
1.671117 9.291950e-04
1.671280 1.879139e-04
1.671444 3.945411e-05
1.671607 4.744245e-05
1.671770 6.443145e-05
1.671934 6.588009e-05
1.672097 6.069624e-05
1.672261 7.401106e-05
1.672424 9.156822e-05
1.672588 7.559911e-05
1.672751 5.695664e-05
1.672915 1.676007e-04
1.673078 4.204312e-04
1.673241 5.877164e-04
1.673405 4.837640e-04
1.673568 2.235064e-04
1.673732 5.347705e-05
1.673895 1.574391e-05
1.674059 1.498842e-05
1.674222 1.294910e-05
1.674386 1.281617e-05
1.674549 1.277043e-05
1.674713 1.441011e-05
1.674876 5.948153e-06
1.675039 1.450936e-04
1.675203 1.339037e-04
1.675366 8.315148e-05
1.675530 1.085343e-04
1.675693 8.217830e-05
1.675857 5.687371e-05
1.676020 7.587729e-05
1.676184 1.082945e-04
1.676347 1.296093e-04
1.676510 1.096925e-04
1.676674 7.284113e-05
1.676837 3.150306e-05
1.677001 1.342121e-05
1.677164 1.182621e-05
1.677328 1.096818e-05
1.677491 1.088245e-05
1.677655 1.839521e-05
1.677818 1.419829e-05
1.677982 9.657789e-06
1.678145 9.539886e-06
1.678308 1.027675e-05
1.678472 1.026672e-05
1.678635 1.010299e-05
1.678799 9.746516e-06
1.678962 1.000579e-05
1.679126 1.216183e-05
1.679289 1.556406e-05
1.679453 1.675151e-05
1.679616 1.694521e-05
1.679779 2.482651e-05
1.679943 3.180304e-05
1.680106 3.146664e-05
1.680270 2.979921e-05
1.680433 3.324854e-05
1.680597 3.135821e-05
1.680760 1.984635e-05
1.680924 1.184522e-05
1.681087 1.046224e-05
1.681251 1.084961e-05
1.681414 1.078050e-05
1.681577 1.062713e-05
1.681741 1.094273e-05
1.681904 1.141901e-05
1.682068 1.095917e-05
1.682231 1.103290e-05
1.682395 1.129680e-05
1.682558 1.711704e-05
1.682722 2.571402e-05
1.682885 1.341697e-05
1.683048 1.184393e-05
1.683212 1.410007e-05
1.683375 1.600361e-05
1.683539 2.225357e-05
1.683702 1.675365e-04
1.683866 6.503143e-04
1.684029 9.391469e-04
1.684193 7.773347e-04
1.684356 2.614473e-04
1.684520 4.130911e-05
1.684683 2.098965e-05
1.684846 1.626726e-05
1.685010 1.494662e-05
1.685173 1.634863e-05
1.685337 1.764329e-05
1.685500 1.420764e-05
1.685664 1.154516e-05
1.685827 1.115106e-05
1.685991 1.089839e-05
1.686154 1.161302e-05
1.686317 1.202108e-05
1.686481 1.177832e-05
1.686644 1.201480e-05
1.686808 1.475146e-05
1.686971 2.193668e-05
1.687135 2.496700e-05
1.687298 2.499165e-05
1.687462 2.804497e-05
1.687625 3.647273e-05
1.687789 3.379172e-05
1.687952 2.280777e-05
1.688115 1.959555e-05
1.688279 2.502738e-05
1.688442 2.572669e-05
1.688606 2.855357e-05
1.688769 4.433647e-05
1.688933 6.243087e-05
1.689096 5.953486e-05
1.689260 3.912369e-05
1.689423 2.953384e-05
1.689587 4.068745e-05
1.689750 5.959880e-05
1.689913 1.547040e-04
1.690077 1.201675e-03
1.690240 3.085240e-03
1.690404 3.632089e-03
1.690567 2.351691e-03
1.690731 5.682386e-04
1.690894 1.327203e-04
1.691058 1.038621e-04
1.691221 6.695225e-05
1.691384 4.862498e-05
1.691548 3.875579e-05
1.691711 2.344010e-05
1.691875 1.423560e-05
1.692038 1.304457e-05
1.692202 1.305575e-05
1.692365 1.357865e-05
1.692529 1.304098e-05
1.692692 1.193778e-05
1.692856 1.215163e-05
1.693019 1.194893e-05
1.693182 1.133222e-05
1.693346 1.110414e-05
1.693509 1.136517e-05
1.693673 1.646979e-05
1.693836 1.745972e-05
1.694000 1.219657e-05
1.694163 1.339256e-05
1.694327 1.700517e-05
1.694490 2.631579e-05
1.694653 2.690758e-05
1.694817 2.244194e-05
1.694980 2.086821e-05
1.695144 2.027497e-04
1.695307 8.881904e-04
1.695471 1.417860e-03
1.695634 1.191204e-03
1.695798 4.644563e-04
1.695961 4.187548e-05
1.696125 2.202368e-05
1.696288 1.756260e-05
1.696451 1.484691e-05
1.696615 1.335863e-05
1.696778 1.252335e-05
1.696942 1.176917e-05
1.697105 1.185840e-05
1.697269 1.180018e-05
1.697432 1.187977e-05
1.697596 1.234251e-05
1.697759 1.124493e-05
1.697922 1.100182e-05
1.698086 1.175858e-05
1.698249 1.323973e-05
1.698413 1.468199e-05
1.698576 1.513781e-05
1.698740 1.902923e-05
1.698903 2.409782e-05
1.699067 2.528199e-05
1.699230 2.065495e-05
1.699394 1.698113e-05
1.699557 1.782631e-05
1.699720 2.039285e-05
1.699884 2.177008e-05
1.700047 2.603292e-05
1.700211 3.504108e-05
1.700374 7.913976e-05
1.700538 7.899360e-04
1.700701 2.855165e-03
1.700865 3.979099e-03
1.701028 3.085255e-03
1.701191 1.023896e-03
1.701355 1.312462e-04
1.701518 5.643561e-05
1.701682 3.315914e-05
1.701845 2.140631e-05
1.702009 1.785840e-05
1.702172 1.522097e-05
1.702336 1.373347e-05
1.702499 1.273499e-05
1.702663 1.147628e-05
1.702826 1.261676e-05
1.702989 1.313009e-05
1.703153 1.255041e-05
1.703316 1.213617e-05
1.703480 1.152191e-05
1.703643 1.154679e-05
1.703807 1.181837e-05
1.703970 1.140474e-05
1.704134 1.137503e-05
1.704297 1.214652e-05
1.704460 1.125697e-05
1.704624 1.183829e-05
1.704787 1.558741e-05
1.704951 1.985396e-05
1.705114 2.359302e-05
1.705278 3.912012e-05
1.705441 7.846119e-05
1.705605 1.219220e-04
1.705768 1.106890e-04
1.705932 6.316919e-05
1.706095 1.933333e-05
1.706258 1.136040e-05
1.706422 1.177994e-05
1.706585 1.258036e-05
1.706749 2.068542e-05
1.706912 4.295205e-05
1.707076 5.985803e-05
1.707239 6.623643e-05
1.707403 1.036943e-04
1.707566 4.545021e-04
1.707729 1.025422e-03
1.707893 1.087268e-03
1.708056 6.368339e-04
1.708220 1.107567e-04
1.708383 2.048396e-05
1.708547 1.908595e-05
1.708710 1.686387e-05
1.708874 1.458736e-05
1.709037 1.268503e-05
1.709201 1.501069e-05
1.709364 1.833209e-05
1.709527 1.664676e-05
1.709691 2.288016e-05
1.709854 3.632728e-05
1.710018 4.809714e-05
1.710181 5.448269e-05
1.710345 6.144492e-05
1.710508 5.783379e-05
1.710672 5.313729e-05
1.710835 4.992370e-05
1.710998 5.040282e-05
1.711162 4.054909e-05
1.711325 7.523114e-05
1.711489 1.302309e-04
1.711652 4.304222e-05
1.711816 4.284580e-05
1.711979 3.663665e-04
1.712143 1.516076e-03
1.712306 2.638163e-03
1.712470 2.406528e-03
1.712633 1.119611e-03
1.712796 1.566092e-04
1.712960 3.373165e-05
1.713123 2.431291e-05
1.713287 1.839296e-05
1.713450 1.567055e-05
1.713614 1.379350e-05
1.713777 1.218312e-05
1.713941 1.114107e-05
1.714104 1.069769e-05
1.714267 1.066262e-05
1.714431 1.196289e-05
1.714594 1.184868e-05
1.714758 1.109819e-05
1.714921 1.138636e-05
1.715085 1.060462e-05
1.715248 1.008605e-05
1.715412 1.011631e-05
1.715575 1.029143e-05
1.715739 1.058201e-05
1.715902 1.073314e-05
1.716065 1.071016e-05
1.716229 1.291826e-05
1.716392 1.569734e-05
1.716556 1.623190e-05
1.716719 2.347356e-05
1.716883 4.027603e-05
1.717046 5.701245e-05
1.717210 8.288241e-05
1.717373 1.158794e-04
1.717536 1.251219e-04
1.717700 9.612381e-05
1.717863 6.157051e-05
1.718027 4.663168e-05
1.718190 3.258592e-05
1.718354 1.777597e-05
1.718517 2.525216e-05
1.718681 6.942103e-05
1.718844 1.077987e-04
1.719008 9.831507e-05
1.719171 5.134396e-05
1.719334 2.780233e-05
1.719498 3.865696e-05
1.719661 4.308115e-05
1.719825 3.116461e-05
1.719988 1.712580e-05
1.720152 1.330884e-05
1.720315 1.523287e-05
1.720479 1.712272e-05
1.720642 7.785206e-05
1.720805 3.925087e-04
1.720969 7.130179e-04
1.721132 7.113820e-04
1.721296 4.006174e-04
1.721459 1.460589e-04
1.721623 8.087215e-05
1.721786 4.582908e-05
1.721950 3.690271e-05
1.722113 5.134307e-05
1.722277 5.091745e-05
1.722440 3.063230e-05
1.722603 1.629743e-05
1.722767 2.661019e-05
1.722930 4.556165e-05
1.723094 5.799207e-05
1.723257 5.033330e-05
1.723421 3.233824e-05
1.723584 1.905386e-05
1.723748 1.577088e-05
1.723911 2.800011e-05
1.724074 9.211290e-05
1.724238 1.817108e-04
1.724401 2.638863e-04
1.724565 6.262881e-04
1.724728 1.217223e-03
1.724892 1.402311e-03
1.725055 9.141356e-04
1.725219 2.770142e-04
1.725382 4.728483e-05
1.725546 7.355988e-05
1.725709 1.060566e-04
1.725872 9.565157e-05
1.726036 4.666251e-05
1.726199 1.652103e-05
1.726363 1.221239e-05
1.726526 1.187772e-05
1.726690 1.171366e-05
1.726853 1.246712e-05
1.727017 1.465601e-05
1.727180 1.011485e-04
1.727343 7.980564e-05
1.727507 6.869165e-05
1.727670 5.991559e-05
1.727834 3.930521e-05
1.727997 1.202522e-04
1.728161 2.854200e-04
1.728324 3.241868e-04
1.728488 2.129754e-04
1.728651 7.682471e-05
1.728815 3.867460e-05
1.728978 2.835344e-05
1.729141 1.615966e-05
1.729305 1.186326e-05
1.729468 1.115030e-05
1.729632 1.134661e-05
1.729795 1.281979e-05
1.729959 3.082439e-05
1.730122 1.096411e-04
1.730286 1.742710e-04
1.730449 1.573014e-04
1.730612 6.882138e-05
1.730776 1.800247e-05
1.730939 1.502175e-05
1.731103 2.784624e-05
1.731266 3.721700e-05
1.731430 3.814431e-05
1.731593 3.669137e-05
1.731757 3.314091e-05
1.731920 4.862775e-05
1.732084 4.799700e-05
1.732247 3.909608e-05
1.732410 2.898425e-05
1.732574 4.178351e-05
1.732737 1.644389e-04
1.732901 5.333726e-04
1.733064 7.488605e-04
1.733228 6.172983e-04
1.733391 2.289077e-04
1.733555 4.354079e-05
1.733718 3.003454e-05
1.733881 4.205192e-05
1.734045 4.787198e-05
1.734208 4.835575e-05
1.734372 4.196646e-05
1.734535 3.202354e-05
1.734699 4.392291e-05
1.734862 1.580361e-04
1.735026 3.070824e-04
1.735189 3.147521e-04
1.735353 1.917578e-04
1.735516 8.457121e-05
1.735679 1.569784e-04
1.735843 3.273401e-04
1.736006 3.578829e-04
1.736170 2.255790e-04
1.736333 5.184149e-05
1.736497 1.404728e-05
1.736660 1.287709e-05
1.736824 1.314333e-05
1.736987 1.352174e-05
1.737150 1.410216e-05
1.737314 1.465187e-05
1.737477 1.561762e-05
1.737641 1.685007e-05
1.737804 2.367927e-05
1.737968 9.679350e-05
1.738131 3.164579e-04
1.738295 7.228695e-04
1.738458 1.362282e-03
1.738622 1.656002e-03
1.738785 1.254146e-03
1.738948 4.955290e-04
1.739112 5.893346e-05
1.739275 2.285101e-05
1.739439 1.891144e-05
1.739602 1.601592e-05
1.739766 1.380182e-05
1.739929 1.301231e-05
1.740093 1.555520e-05
1.740256 2.426110e-05
1.740420 3.629367e-05
1.740583 3.928899e-05
1.740746 2.721706e-05
1.740910 1.559356e-05
1.741073 1.217836e-05
1.741237 1.855500e-05
1.741400 3.656312e-05
1.741564 5.527015e-05
1.741727 5.974449e-05
1.741891 4.711837e-05
1.742054 3.204403e-05
1.742217 2.628815e-05
1.742381 1.539954e-04
1.742544 4.598512e-04
1.742708 6.272761e-04
1.742871 4.708844e-04
1.743035 1.733001e-04
1.743198 5.700929e-05
1.743362 4.743718e-05
1.743525 3.232039e-05
1.743689 1.577851e-05
1.743852 1.404416e-05
1.744015 1.455332e-05
1.744179 1.695094e-05
1.744342 2.177226e-05
1.744506 3.790314e-05
1.744669 3.969661e-04
1.744833 1.217081e-03
1.744996 1.655959e-03
1.745160 1.188322e-03
1.745323 3.685142e-04
1.745486 3.668513e-05
1.745650 2.620194e-05
1.745813 1.636696e-05
1.745977 1.335886e-05
1.746140 1.268466e-05
1.746304 1.182717e-05
1.746467 1.131466e-05
1.746631 1.134079e-05
1.746794 1.177737e-05
1.746958 1.213931e-05
1.747121 1.191438e-05
1.747284 1.105081e-05
1.747448 1.116463e-05
1.747611 1.624510e-05
1.747775 2.351619e-05
1.747938 2.722658e-05
1.748102 3.006215e-05
1.748265 3.215763e-05
1.748429 2.930641e-05
1.748592 2.018613e-05
1.748755 1.358311e-05
1.748919 1.382073e-05
1.749082 1.477231e-05
1.749246 1.524826e-05
1.749409 1.384746e-05
1.749573 1.404716e-05
1.749736 3.316583e-05
1.749900 9.308792e-05
1.750063 1.432865e-04
1.750227 2.176177e-04
1.750390 4.448172e-04
1.750553 6.134889e-04
1.750717 4.973058e-04
1.750880 1.994732e-04
1.751044 2.279496e-05
1.751207 1.618827e-05
1.751371 4.176944e-06
1.751534 9.812876e-05
1.751698 8.963764e-05
1.751861 2.971366e-06
1.752024 1.306185e-05
1.752188 1.169224e-05
1.752351 1.357309e-05
1.752515 4.450863e-05
1.752678 1.200718e-04
1.752842 2.006176e-04
1.753005 2.026181e-04
1.753169 1.277831e-04
1.753332 5.420484e-05
1.753496 3.254417e-05
1.753659 3.759918e-05
1.753822 3.283768e-05
1.753986 3.163003e-05
1.754149 4.605290e-05
1.754313 5.514862e-05
1.754476 4.378238e-05
1.754640 2.517950e-05
1.754803 2.356847e-05
1.754967 3.150048e-05
1.755130 3.076985e-05
1.755293 1.966541e-05
1.755457 1.133258e-05
1.755620 1.018235e-05
1.755784 1.166624e-05
1.755947 -9.145650e-06
1.756111 2.755591e-04
1.756274 1.814788e-04
1.756438 -6.864639e-06
1.756601 2.031922e-05
1.756765 1.707619e-05
1.756928 1.417236e-05
1.757091 1.162149e-05
1.757255 1.042385e-05
1.757418 1.035521e-05
1.757582 1.017863e-05
1.757745 9.682782e-06
1.757909 1.016058e-05
1.758072 1.047456e-05
1.758236 1.019748e-05
1.758399 1.034835e-05
1.758562 1.006748e-05
1.758726 1.235584e-05
1.758889 1.877263e-05
1.759053 2.120056e-05
1.759216 2.213758e-05
1.759380 2.524064e-05
1.759543 2.732506e-05
1.759707 2.418886e-05
1.759870 1.771260e-05
1.760034 1.365312e-05
1.760197 1.630331e-05
1.760360 1.820815e-05
1.760524 1.687899e-05
1.760687 1.334180e-05
1.760851 1.288952e-05
1.761014 1.567069e-04
1.761178 1.069528e-04
1.761341 4.894714e-05
1.761505 4.704589e-05
1.761668 3.342771e-05
1.761831 1.989527e-05
1.761995 1.840655e-05
1.762158 3.895385e-05
1.762322 5.630595e-05
1.762485 5.729764e-05
1.762649 4.979222e-05
1.762812 4.831617e-05
1.762976 4.343551e-05
1.763139 2.365241e-05
1.763303 1.236146e-05
1.763466 1.215005e-05
1.763629 1.303770e-05
1.763793 1.366149e-05
1.763956 1.604072e-05
1.764120 1.874166e-05
1.764283 2.251206e-05
1.764447 3.051448e-05
1.764610 9.694324e-05
1.764774 3.395174e-04
1.764937 9.306038e-04
1.765100 2.880136e-03
1.765264 4.285786e-03
1.765427 3.818228e-03
1.765591 1.602679e-03
1.765754 2.398151e-04
1.765918 8.233818e-05
1.766081 1.216618e-04
1.766245 1.527745e-04
1.766408 1.748692e-04
1.766572 1.597520e-04
1.766735 3.629293e-04
1.766898 6.658135e-04
1.767062 1.350914e-03
1.767225 1.518813e-03
1.767389 9.120121e-04
1.767552 2.265662e-04
1.767716 2.601365e-05
1.767879 2.212546e-05
1.768043 2.489982e-05
1.768206 5.374400e-05
1.768369 8.771821e-05
1.768533 1.136607e-04
1.768696 1.117987e-04
1.768860 9.965103e-05
1.769023 7.684978e-05
1.769187 5.200725e-05
1.769350 5.320931e-05
1.769514 1.644689e-04
1.769677 3.624617e-04
1.769841 4.825879e-04
1.770004 3.701186e-04
1.770167 1.595331e-04
1.770331 3.592767e-05
1.770494 1.317666e-05
1.770658 1.232257e-05
1.770821 1.142333e-05
1.770985 1.362204e-05
1.771148 1.426141e-05
1.771312 1.318347e-05
1.771475 1.097624e-05
1.771638 1.037278e-05
1.771802 1.086948e-05
1.771965 1.162320e-05
1.772129 1.821518e-05
1.772292 2.751680e-05
1.772456 2.762144e-05
1.772619 2.056742e-05
1.772783 2.307083e-05
1.772946 5.289983e-05
1.773110 9.025655e-05
1.773273 1.184184e-04
1.773436 1.145503e-04
1.773600 8.678485e-05
1.773763 4.547596e-05
1.773927 1.674286e-05
1.774090 6.753391e-06
1.774254 2.393182e-05
1.774417 2.032699e-04
1.774581 5.071183e-05
1.774744 2.534188e-06
1.774907 1.067631e-05
1.775071 9.051099e-06
1.775234 9.274012e-06
1.775398 9.645732e-06
1.775561 9.305748e-06
1.775725 9.590065e-06
1.775888 9.695177e-06
1.776052 9.039359e-06
1.776215 9.320551e-06
1.776379 1.139471e-05
1.776542 1.400641e-05
1.776705 1.647167e-05
1.776869 2.130306e-05
1.777032 3.480589e-05
1.777196 4.727348e-05
1.777359 5.393087e-05
1.777523 5.501436e-05
1.777686 6.980263e-05
1.777850 8.007083e-05
1.778013 6.616285e-05
1.778176 3.545151e-05
1.778340 2.475639e-05
1.778503 3.148912e-05
1.778667 3.153185e-05
1.778830 2.182466e-05
1.778994 1.296617e-05
1.779157 1.138543e-05
1.779321 1.018175e-05
1.779484 1.054306e-05
1.779648 1.136002e-05
1.779811 1.121305e-05
1.779974 1.175073e-05
1.780138 1.276584e-05
1.780301 1.389076e-05
1.780465 1.563601e-05
1.780628 2.400361e-05
1.780792 1.516365e-04
1.780955 5.791531e-04
1.781119 8.566650e-04
1.781282 7.150370e-04
1.781445 2.632287e-04
1.781609 4.716764e-05
1.781772 4.463543e-05
1.781936 6.011427e-05
1.782099 6.128200e-05
1.782263 5.197930e-05
1.782426 4.340827e-05
1.782590 3.615254e-05
1.782753 5.988265e-05
1.782917 1.079053e-04
1.783080 1.261756e-04
1.783243 9.698307e-05
1.783407 6.933107e-05
1.783570 5.456162e-05
1.783734 3.867225e-05
1.783897 1.956830e-05
1.784061 1.534935e-05
1.784224 1.977799e-05
1.784388 2.395006e-05
1.784551 2.131183e-05
1.784714 2.129436e-05
1.784878 4.232374e-05
1.785041 6.702254e-05
1.785205 8.550817e-05
1.785368 8.108414e-05
1.785532 6.121827e-05
1.785695 3.964693e-05
1.785859 2.742352e-05
1.786022 2.622175e-05
1.786186 2.302460e-05
1.786349 1.826907e-05
1.786512 1.681280e-05
1.786676 1.984836e-05
1.786839 2.344903e-05
1.787003 2.523368e-05
1.787166 2.546003e-05
1.787330 3.140665e-05
1.787493 4.938520e-05
1.787657 4.550441e-04
1.787820 2.044917e-03
1.787983 3.410020e-03
1.788147 3.050414e-03
1.788310 1.278948e-03
1.788474 1.781490e-04
1.788637 3.086714e-05
1.788801 3.381473e-05
1.788964 2.315869e-05
1.789128 1.716792e-05
1.789291 1.640875e-05
1.789455 1.611319e-05
1.789618 1.622482e-05
1.789781 1.581947e-05
1.789945 1.532107e-05
1.790108 1.389478e-05
1.790272 1.323570e-05
1.790435 1.222654e-05
1.790599 1.155016e-05
1.790762 1.116829e-05
1.790926 1.118026e-05
1.791089 1.200938e-05
1.791252 1.297893e-05
1.791416 1.108707e-05
1.791579 8.043031e-07
1.791743 2.362916e-07
1.791906 -3.253633e-08
1.792070 -1.634951e-07
