# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
2.153181 2.409823e-04
2.153398 4.910435e-04
2.153615 8.006246e-04
2.153832 8.386261e-04
2.154050 5.541736e-04
2.154267 2.888997e-04
2.154484 2.356110e-04
2.154701 2.337080e-04
2.154918 1.999936e-04
2.155135 1.556781e-04
2.155353 1.204555e-04
2.155570 1.076517e-04
2.155787 1.072908e-04
2.156004 1.069545e-04
2.156221 1.090867e-04
2.156439 1.204504e-04
2.156656 1.300435e-04
2.156873 1.327952e-04
2.157090 1.398120e-04
2.157307 1.320499e-04
2.157525 1.417516e-04
2.157742 2.477242e-04
2.157959 3.628413e-04
2.158176 3.568962e-04
2.158393 2.484190e-04
2.158611 1.558821e-04
2.158828 1.275464e-04
2.159045 1.249432e-04
2.159262 1.252938e-04
2.159479 1.289564e-04
2.159697 1.346093e-04
2.159914 1.299045e-04
2.160131 1.205211e-04
2.160348 1.126740e-04
2.160565 1.110117e-04
2.160783 1.157143e-04
2.161000 1.231492e-04
2.161217 1.352389e-04
2.161434 1.273496e-04
2.161651 1.089542e-04
2.161869 1.121369e-04
2.162086 1.182596e-04
2.162303 1.200708e-04
2.162520 1.160272e-04
2.162737 1.095547e-04
2.162954 1.209124e-04
2.163172 1.992841e-04
2.163389 2.009431e-04
2.163606 1.850137e-04
2.163823 1.905581e-04
2.164040 1.731376e-04
2.164258 1.396370e-04
2.164475 1.144726e-04
2.164692 1.113175e-04
2.164909 1.114897e-04
2.165126 1.123468e-04
2.165344 1.200951e-04
2.165561 1.333303e-04
2.165778 1.386913e-04
2.165995 1.373858e-04
2.166212 1.344850e-04
2.166430 1.302565e-04
2.166647 1.212895e-04
2.166864 1.170460e-04
2.167081 1.280201e-04
2.167298 1.417365e-04
2.167516 1.424163e-04
2.167733 1.306106e-04
2.167950 1.287547e-04
2.168167 1.376053e-04
2.168384 1.382081e-04
2.168602 1.278945e-04
2.168819 1.208284e-04
2.169036 1.201417e-04
2.169253 1.191682e-04
2.169470 1.163905e-04
2.169688 1.152483e-04
2.169905 1.174170e-04
2.170122 1.249334e-04
2.170339 1.333339e-04
2.170556 1.721455e-04
2.170773 3.355921e-04
2.170991 5.414116e-04
2.171208 5.581112e-04
2.171425 3.584530e-04
2.171642 1.691340e-04
2.171859 1.175103e-04
2.172077 1.199097e-04
2.172294 1.181723e-04
2.172511 1.182301e-04
2.172728 1.188134e-04
2.172945 1.190188e-04
2.173163 1.200098e-04
2.173380 1.198032e-04
2.173597 1.204735e-04
2.173814 1.209755e-04
2.174031 1.205500e-04
2.174249 1.218419e-04
2.174466 1.219973e-04
2.174683 1.207578e-04
2.174900 1.211365e-04
2.175117 1.209982e-04
2.175335 1.202874e-04
2.175552 1.278021e-04
2.175769 1.522581e-04
2.175986 1.813611e-04
2.176203 1.925869e-04
2.176421 1.739317e-04
2.176638 1.427270e-04
2.176855 1.251760e-04
2.177072 1.231444e-04
2.177289 1.251240e-04
2.177507 1.259377e-04
2.177724 1.261696e-04
2.177941 1.254795e-04
2.178158 1.254020e-04
2.178375 1.280597e-04
2.178592 1.414715e-04
2.178810 1.719578e-04
2.179027 2.021847e-04
2.179244 2.182213e-04
2.179461 2.070823e-04
2.179678 3.143755e-04
2.179896 8.589789e-04
2.180113 1.550070e-03
2.180330 1.572819e-03
2.180547 8.943440e-04
2.180764 2.896817e-04
2.180982 1.361021e-04
2.181199 1.421129e-04
2.181416 1.366884e-04
2.181633 1.334515e-04
2.181850 1.322017e-04
2.182068 1.318828e-04
2.182285 1.320409e-04
2.182502 1.340858e-04
2.182719 1.341839e-04
2.182936 1.328566e-04
2.183154 1.334139e-04
2.183371 1.353108e-04
2.183588 1.379388e-04
2.183805 1.386033e-04
2.184022 1.385933e-04
2.184240 1.396026e-04
2.184457 1.415039e-04
2.184674 1.424881e-04
2.184891 1.417845e-04
2.185108 1.399076e-04
2.185326 1.374122e-04
2.185543 1.361470e-04
2.185760 1.370809e-04
2.185977 1.400732e-04
2.186194 1.426606e-04
2.186411 1.428375e-04
2.186629 1.356186e-04
2.186846 2.252838e-04
2.187063 5.240139e-04
2.187280 7.998811e-04
2.187497 7.302790e-04
2.187715 4.057240e-04
2.187932 1.861324e-04
2.188149 1.530655e-04
2.188366 1.571383e-04
2.188583 1.494037e-04
2.188801 1.501949e-04
2.189018 1.638512e-04
2.189235 1.728782e-04
2.189452 1.632550e-04
2.189669 1.465180e-04
2.189887 1.401525e-04
2.190104 1.431056e-04
2.190321 1.495222e-04
2.190538 1.517846e-04
2.190755 1.464209e-04
2.190973 1.396872e-04
2.191190 1.371391e-04
2.191407 1.378754e-04
2.191624 1.387750e-04
2.191841 1.387857e-04
2.192059 1.382591e-04
2.192276 1.374608e-04
2.192493 1.401829e-04
2.192710 1.455533e-04
2.192927 1.463012e-04
2.193144 1.421111e-04
2.193362 1.414373e-04
2.193579 1.429896e-04
2.193796 1.440199e-04
2.194013 1.458869e-04
2.194230 1.472641e-04
2.194448 1.529226e-04
2.194665 1.606730e-04
2.194882 1.653688e-04
2.195099 5.361615e-04
2.195316 1.419631e-03
2.195534 2.055948e-03
2.195751 1.687348e-03
2.195968 7.519891e-04
2.196185 2.217967e-04
2.196402 1.532417e-04
2.196620 1.587574e-04
2.196837 1.523438e-04
2.197054 1.491872e-04
2.197271 1.495648e-04
2.197488 1.538030e-04
2.197706 1.660182e-04
2.197923 1.779929e-04
2.198140 1.775337e-04
2.198357 1.730120e-04
2.198574 1.765210e-04
2.198792 1.799124e-04
2.199009 1.780553e-04
2.199226 1.831262e-04
2.199443 1.951825e-04
2.199660 1.981081e-04
2.199878 1.847424e-04
2.200095 1.784761e-04
2.200312 1.828317e-04
2.200529 1.782763e-04
2.200746 1.684022e-04
2.200963 1.670836e-04
2.201181 1.700758e-04
2.201398 1.671832e-04
2.201615 1.613354e-04
2.201832 1.576997e-04
2.202049 1.570978e-04
2.202267 1.660018e-04
2.202484 1.833659e-04
2.202701 2.026046e-04
2.202918 2.098773e-04
2.203135 1.952460e-04
2.203353 1.756428e-04
2.203570 1.674531e-04
2.203787 1.682038e-04
2.204004 1.676470e-04
2.204221 1.653631e-04
2.204439 1.632100e-04
2.204656 1.898885e-04
2.204873 4.234232e-04
2.205090 7.466139e-04
2.205307 8.474016e-04
2.205525 5.935577e-04
2.205742 2.981602e-04
2.205959 2.144255e-04
2.206176 2.098072e-04
2.206393 1.926077e-04
2.206611 1.776431e-04
2.206828 1.732496e-04
2.207045 1.676825e-04
2.207262 1.629536e-04
2.207479 1.629629e-04
2.207697 1.617188e-04
2.207914 1.602938e-04
2.208131 1.602638e-04
2.208348 1.603272e-04
2.208565 1.603837e-04
2.208782 1.595294e-04
2.209000 1.595113e-04
2.209217 1.602722e-04
2.209434 1.605251e-04
2.209651 1.605404e-04
2.209868 1.603359e-04
2.210086 1.615936e-04
2.210303 1.633623e-04
2.210520 1.654261e-04
2.210737 1.691639e-04
2.210954 1.699080e-04
2.211172 1.690355e-04
2.211389 1.720668e-04
2.211606 1.758505e-04
2.211823 1.802465e-04
2.212040 3.800187e-04
2.212258 1.070725e-03
2.212475 1.684735e-03
2.212692 1.552984e-03
2.212909 8.373720e-04
2.213126 2.914908e-04
2.213344 1.778299e-04
2.213561 1.789091e-04
2.213778 1.743150e-04
2.213995 1.699750e-04
2.214212 1.697710e-04
2.214430 1.716448e-04
2.214647 1.728060e-04
2.214864 1.737091e-04
2.215081 1.729082e-04
2.215298 1.725938e-04
2.215516 1.727972e-04
2.215733 1.721562e-04
2.215950 1.738222e-04
2.216167 1.750776e-04
2.216384 1.735853e-04
2.216601 1.738576e-04
2.216819 1.762465e-04
2.217036 1.747338e-04
2.217253 1.717219e-04
2.217470 1.725368e-04
2.217687 1.735915e-04
2.217905 1.742200e-04
2.218122 1.757999e-04
2.218339 1.777272e-04
2.218556 1.766136e-04
2.218773 1.751018e-04
2.218991 1.763410e-04
2.219208 1.766539e-04
2.219425 1.765363e-04
2.219642 1.767545e-04
2.219859 1.767029e-04
2.220077 1.776593e-04
2.220294 1.785069e-04
2.220511 1.764949e-04
2.220728 1.750187e-04
2.220945 1.747026e-04
2.221163 1.763066e-04
2.221380 1.794960e-04
2.221597 1.815032e-04
2.221814 1.853085e-04
2.222031 1.845934e-04
2.222249 1.819298e-04
2.222466 1.827760e-04
2.222683 1.849930e-04
2.222900 1.856103e-04
2.223117 1.849580e-04
2.223335 1.832008e-04
2.223552 1.817632e-04
2.223769 1.855809e-04
2.223986 1.837922e-04
2.224203 2.081118e-04
2.224420 3.667619e-04
2.224638 5.833467e-04
2.224855 6.250388e-04
2.225072 4.443375e-04
2.225289 2.469854e-04
2.225506 1.853512e-04
2.225724 1.868394e-04
2.225941 1.872167e-04
2.226158 1.920783e-04
2.226375 1.990139e-04
2.226592 2.003930e-04
2.226810 1.971299e-04
2.227027 1.978971e-04
2.227244 2.063624e-04
2.227461 2.121517e-04
2.227678 2.056926e-04
2.227896 1.943643e-04
2.228113 1.894186e-04
2.228330 1.919411e-04
2.228547 1.966251e-04
2.228764 2.030094e-04
2.228982 2.040092e-04
2.229199 1.987594e-04
2.229416 1.931138e-04
2.229633 1.913102e-04
2.229850 1.928729e-04
2.230068 1.954520e-04
2.230285 1.981459e-04
2.230502 1.985639e-04
2.230719 3.018708e-04
2.230936 6.735207e-04
2.231154 1.110699e-03
2.231371 1.158778e-03
2.231588 7.725048e-04
2.231805 3.689081e-04
2.232022 2.300672e-04
2.232239 2.262551e-04
2.232457 2.196052e-04
2.232674 2.131359e-04
2.232891 2.116591e-04
2.233108 2.124707e-04
2.233325 2.198356e-04
2.233543 2.457177e-04
2.233760 2.675470e-04
2.233977 2.618043e-04
2.234194 2.521137e-04
2.234411 2.639312e-04
2.234629 2.713678e-04
2.234846 2.475155e-04
2.235063 2.172742e-04
2.235280 2.028422e-04
2.235497 1.985728e-04
2.235715 1.975712e-04
2.235932 1.994228e-04
2.236149 2.013055e-04
2.236366 2.010284e-04
2.236583 1.999172e-04
2.236801 1.995046e-04
2.237018 2.019191e-04
2.237235 2.044772e-04
2.237452 2.058497e-04
2.237669 2.060542e-04
2.237887 2.049168e-04
2.238104 2.029180e-04
2.238321 2.109907e-04
2.238538 2.277994e-04
2.238755 2.176243e-04
2.238973 2.035959e-04
2.239190 2.037001e-04
2.239407 2.030755e-04
2.239624 2.027345e-04
2.239841 2.045769e-04
2.240058 2.069965e-04
2.240276 2.092692e-04
2.240493 2.091519e-04
2.240710 2.071312e-04
2.240927 2.082300e-04
2.241144 2.143571e-04
2.241362 2.219863e-04
2.241579 2.242549e-04
2.241796 2.215652e-04
2.242013 2.199366e-04
2.242230 2.213535e-04
2.242448 2.235065e-04
2.242665 2.301205e-04
2.242882 2.394292e-04
2.243099 2.374998e-04
2.243316 2.242455e-04
2.243534 2.165493e-04
2.243751 2.208765e-04
2.243968 2.270777e-04
2.244185 2.260839e-04
2.244402 2.177710e-04
2.244620 2.133771e-04
2.244837 2.125259e-04
2.245054 2.138366e-04
2.245271 2.135627e-04
2.245488 2.384354e-04
2.245706 3.382194e-04
2.245923 4.557536e-04
2.246140 4.612209e-04
2.246357 3.457634e-04
2.246574 2.434396e-04
2.246791 2.203557e-04
2.247009 2.226971e-04
2.247226 2.213709e-04
2.247443 2.211693e-04
2.247660 2.205162e-04
2.247877 2.177422e-04
2.248095 2.155588e-04
2.248312 2.162349e-04
2.248529 2.191506e-04
2.248746 2.203146e-04
2.248963 2.191727e-04
2.249181 2.195233e-04
2.249398 2.200937e-04
2.249615 2.211630e-04
2.249832 2.225437e-04
2.250049 2.232580e-04
2.250267 2.240969e-04
2.250484 2.242800e-04
2.250701 2.251230e-04
2.250918 2.270230e-04
2.251135 2.515508e-04
2.251353 3.776685e-04
2.251570 6.100719e-04
2.251787 7.425680e-04
2.252004 6.310402e-04
2.252221 4.068737e-04
2.252439 2.608787e-04
2.252656 2.300838e-04
2.252873 2.303068e-04
2.253090 2.289940e-04
2.253307 2.327515e-04
2.253525 2.143804e-04
2.253742 3.245633e-04
2.253959 4.047000e-04
2.254176 2.789941e-04
2.254393 2.344325e-04
2.254610 2.481161e-04
2.254828 2.360614e-04
2.255045 2.307088e-04
2.255262 2.322775e-04
2.255479 2.340985e-04
2.255696 2.348461e-04
2.255914 2.354171e-04
2.256131 2.331431e-04
2.256348 2.332233e-04
2.256565 2.533393e-04
2.256782 2.837269e-04
2.257000 2.536290e-04
2.257217 2.354988e-04
2.257434 2.344314e-04
2.257651 2.355245e-04
2.257868 2.367922e-04
2.258086 2.357653e-04
2.258303 2.361779e-04
2.258520 2.367868e-04
2.258737 2.362819e-04
2.258954 2.366792e-04
2.259172 2.367673e-04
2.259389 2.385767e-04
2.259606 2.403968e-04
2.259823 2.394754e-04
2.260040 2.388981e-04
2.260258 2.404755e-04
2.260475 2.408868e-04
2.260692 2.408508e-04
2.260909 2.432617e-04
2.261126 2.457867e-04
2.261344 2.514911e-04
2.261561 2.643700e-04
2.261778 2.779400e-04
2.261995 2.834603e-04
2.262212 2.816764e-04
2.262429 2.726172e-04
2.262647 2.596793e-04
2.262864 2.478874e-04
2.263081 2.435957e-04
2.263298 2.451949e-04
2.263515 2.504188e-04
2.263733 2.579276e-04
2.263950 2.691866e-04
2.264167 2.812700e-04
2.264384 2.819132e-04
2.264601 2.783967e-04
2.264819 2.819895e-04
2.265036 2.814040e-04
2.265253 2.692925e-04
2.265470 2.542832e-04
2.265687 2.489069e-04
2.265905 2.482468e-04
2.266122 2.505280e-04
2.266339 2.503303e-04
2.266556 2.492367e-04
2.266773 2.547125e-04
2.266991 2.605203e-04
2.267208 2.627421e-04
2.267425 2.586517e-04
2.267642 2.587049e-04
2.267859 2.679865e-04
2.268077 2.760702e-04
2.268294 2.808527e-04
2.268511 2.982473e-04
2.268728 3.515856e-04
2.268945 4.037634e-04
2.269163 3.922259e-04
2.269380 3.371622e-04
2.269597 2.943729e-04
2.269814 2.840537e-04
2.270031 2.877834e-04
2.270248 2.887786e-04
2.270466 2.790692e-04
2.270683 2.677426e-04
2.270900 2.636220e-04
2.271117 2.694837e-04
2.271334 2.807434e-04
2.271552 2.819845e-04
2.271769 2.739680e-04
2.271986 2.683175e-04
2.272203 2.672132e-04
2.272420 2.692974e-04
2.272638 2.704554e-04
2.272855 2.678211e-04
2.273072 2.642530e-04
2.273289 2.644698e-04
2.273506 2.795357e-04
2.273724 3.395122e-04
2.273941 4.342034e-04
2.274158 4.967210e-04
2.274375 4.731494e-04
2.274592 3.791590e-04
2.274810 2.980257e-04
2.275027 2.744232e-04
2.275244 2.767103e-04
2.275461 2.848406e-04
2.275678 2.901265e-04
2.275896 2.852725e-04
2.276113 2.786537e-04
2.276330 2.782672e-04
2.276547 2.782581e-04
2.276764 2.766914e-04
2.276982 2.781115e-04
2.277199 2.805304e-04
2.277416 2.802335e-04
2.277633 2.758234e-04
2.277850 2.729022e-04
2.278067 2.740798e-04
2.278285 2.763858e-04
2.278502 2.778851e-04
2.278719 2.761681e-04
2.278936 2.747871e-04
2.279153 2.743783e-04
2.279371 2.761521e-04
2.279588 2.772147e-04
2.279805 2.762508e-04
2.280022 2.774671e-04
2.280239 2.820810e-04
2.280457 2.866533e-04
2.280674 2.905756e-04
2.280891 2.893711e-04
2.281108 2.851218e-04
2.281325 2.872387e-04
2.281543 2.888443e-04
2.281760 2.841102e-04
2.281977 2.810609e-04
2.282194 2.828023e-04
2.282411 2.867331e-04
2.282629 2.917246e-04
2.282846 2.984687e-04
2.283063 2.966616e-04
2.283280 2.879465e-04
2.283497 2.859313e-04
2.283715 2.904058e-04
2.283932 2.936198e-04
2.284149 2.934278e-04
2.284366 2.904612e-04
2.284583 2.855703e-04
2.284801 2.840195e-04
2.285018 2.894104e-04
2.285235 2.963339e-04
2.285452 2.979459e-04
2.285669 2.949414e-04
2.285886 2.931507e-04
2.286104 2.925777e-04
2.286321 2.929215e-04
2.286538 2.965835e-04
2.286755 2.992191e-04
2.286972 2.999561e-04
2.287190 2.983380e-04
2.287407 2.997466e-04
2.287624 3.017746e-04
2.287841 2.997482e-04
2.288058 2.999194e-04
2.288276 3.024323e-04
2.288493 2.995614e-04
2.288710 2.970385e-04
2.288927 2.993815e-04
2.289144 3.055211e-04
2.289362 3.123157e-04
2.289579 3.156359e-04
2.289796 3.171523e-04
2.290013 3.169486e-04
2.290230 3.112510e-04
2.290448 3.044148e-04
2.290665 3.023958e-04
2.290882 3.033597e-04
2.291099 3.043050e-04
2.291316 3.076070e-04
2.291534 3.083090e-04
2.291751 3.077635e-04
2.291968 3.100052e-04
2.292185 3.141629e-04
2.292402 3.154790e-04
2.292620 3.128638e-04
2.292837 3.098199e-04
2.293054 3.087756e-04
2.293271 3.120617e-04
2.293488 3.294166e-04
2.293705 3.661556e-04
2.293923 3.892946e-04
2.294140 3.751220e-04
2.294357 3.478455e-04
2.294574 3.382861e-04
2.294791 3.406384e-04
2.295009 3.429563e-04
2.295226 3.447177e-04
2.295443 3.411522e-04
2.295660 3.346353e-04
2.295877 3.281524e-04
2.296095 3.243402e-04
2.296312 3.277503e-04
2.296529 3.377949e-04
2.296746 3.429507e-04
2.296963 3.357174e-04
2.297181 3.282016e-04
2.297398 3.322688e-04
2.297615 3.374462e-04
2.297832 3.412302e-04
2.298049 3.625959e-04
2.298267 3.962091e-04
2.298484 4.221648e-04
2.298701 4.427361e-04
2.298918 4.302240e-04
2.299135 3.692911e-04
2.299353 3.330424e-04
2.299570 3.301067e-04
2.299787 3.281600e-04
2.300004 3.350252e-04
2.300221 3.449929e-04
2.300438 3.403756e-04
2.300656 3.336320e-04
2.300873 3.306089e-04
2.301090 3.283985e-04
2.301307 3.267772e-04
2.301524 3.262555e-04
2.301742 3.278178e-04
2.301959 3.280392e-04
2.302176 3.278649e-04
2.302393 3.310147e-04
2.302610 3.331981e-04
2.302828 3.321587e-04
2.303045 3.303986e-04
2.303262 3.336152e-04
2.303479 3.399400e-04
2.303696 3.392122e-04
2.303914 3.348476e-04
2.304131 3.383217e-04
2.304348 3.445084e-04
2.304565 3.436738e-04
2.304782 3.405944e-04
2.305000 3.373251e-04
2.305217 3.368952e-04
2.305434 3.416568e-04
2.305651 3.415475e-04
2.305868 3.371137e-04
2.306086 3.374688e-04
2.306303 3.395882e-04
2.306520 3.388741e-04
2.306737 3.381577e-04
2.306954 3.380210e-04
2.307172 3.416136e-04
2.307389 3.518054e-04
2.307606 3.592758e-04
2.307823 3.580187e-04
2.308040 3.493952e-04
2.308257 3.458274e-04
2.308475 3.507287e-04
2.308692 3.563115e-04
2.308909 3.623280e-04
2.309126 3.631173e-04
2.309343 3.574596e-04
2.309561 3.507032e-04
2.309778 3.484507e-04
2.309995 3.534035e-04
2.310212 3.648222e-04
2.310429 3.703933e-04
2.310647 3.605099e-04
2.310864 3.514546e-04
2.311081 3.544092e-04
2.311298 3.594240e-04
2.311515 3.610676e-04
2.311733 3.601952e-04
2.311950 3.564608e-04
2.312167 3.539318e-04
2.312384 3.567762e-04
2.312601 3.557280e-04
2.312819 3.550477e-04
2.313036 3.593195e-04
2.313253 3.601145e-04
2.313470 3.562745e-04
2.313687 3.552347e-04
2.313905 3.553803e-04
2.314122 3.573932e-04
2.314339 3.600277e-04
2.314556 3.609399e-04
2.314773 3.615174e-04
2.314991 3.611010e-04
2.315208 3.604749e-04
2.315425 3.602218e-04
2.315642 3.657789e-04
2.315859 3.729158e-04
2.316076 3.776398e-04
2.316294 3.849041e-04
2.316511 3.938419e-04
2.316728 4.061611e-04
2.316945 4.156882e-04
2.317162 4.119725e-04
2.317380 4.042675e-04
2.317597 3.984805e-04
2.317814 3.970167e-04
2.318031 3.965288e-04
2.318248 3.954734e-04
2.318466 3.940639e-04
2.318683 3.914267e-04
2.318900 3.874200e-04
2.319117 3.829214e-04
2.319334 3.833531e-04
2.319552 3.892834e-04
2.319769 3.912712e-04
2.319986 3.872542e-04
2.320203 3.908502e-04
2.320420 4.064263e-04
2.320638 4.262742e-04
2.320855 4.339827e-04
2.321072 4.324970e-04
2.321289 4.051348e-04
2.321506 3.932453e-04
2.321724 4.058507e-04
2.321941 4.153158e-04
2.322158 4.086802e-04
2.322375 4.014327e-04
2.322592 4.010924e-04
2.322810 4.044660e-04
2.323027 4.060021e-04
2.323244 4.027117e-04
2.323461 3.973415e-04
2.323678 3.937225e-04
2.323895 3.918985e-04
2.324113 3.941062e-04
2.324330 4.058519e-04
2.324547 4.213164e-04
2.324764 4.346823e-04
2.324981 4.472773e-04
2.325199 4.458931e-04
2.325416 4.270555e-04
2.325633 4.064638e-04
2.325850 3.959297e-04
2.326067 3.967161e-04
2.326285 4.022089e-04
2.326502 4.046263e-04
2.326719 4.030996e-04
2.326936 4.005904e-04
2.327153 4.003970e-04
2.327371 4.001020e-04
2.327588 3.991462e-04
2.327805 4.011529e-04
2.328022 4.042150e-04
2.328239 4.120129e-04
2.328457 4.203111e-04
2.328674 4.198243e-04
2.328891 4.184294e-04
2.329108 4.125956e-04
2.329325 4.116147e-04
2.329543 4.185338e-04
2.329760 4.196827e-04
2.329977 4.166774e-04
2.330194 4.150383e-04
2.330411 4.119310e-04
2.330629 4.096100e-04
2.330846 4.125402e-04
2.331063 4.213949e-04
2.331280 4.309293e-04
2.331497 4.331187e-04
2.331714 4.341652e-04
2.331932 4.328490e-04
2.332149 4.305592e-04
2.332366 4.342239e-04
2.332583 4.309148e-04
2.332800 4.232192e-04
2.333018 4.165894e-04
2.333235 4.175209e-04
2.333452 4.172210e-04
2.333669 4.143708e-04
2.333886 4.217563e-04
2.334104 4.203126e-04
2.334321 4.190020e-04
2.334538 4.333171e-04
2.334755 4.393907e-04
2.334972 4.392508e-04
2.335190 4.361511e-04
2.335407 4.289780e-04
2.335624 4.248503e-04
2.335841 4.158384e-04
2.336058 4.216523e-04
2.336276 4.316944e-04
2.336493 4.232519e-04
2.336710 4.245464e-04
2.336927 4.293939e-04
2.337144 4.280325e-04
2.337362 4.280464e-04
2.337579 4.311321e-04
2.337796 4.420587e-04
2.338013 4.511858e-04
2.338230 4.537976e-04
2.338448 4.518450e-04
2.338665 4.586767e-04
2.338882 4.617425e-04
2.339099 4.525951e-04
2.339316 4.493174e-04
2.339533 4.539086e-04
2.339751 4.587300e-04
2.339968 4.714423e-04
2.340185 4.892524e-04
2.340402 4.872760e-04
2.340619 4.730843e-04
2.340837 4.690529e-04
2.341054 4.751221e-04
2.341271 4.746604e-04
2.341488 4.709577e-04
2.341705 4.888450e-04
2.341923 5.070299e-04
2.342140 4.975629e-04
2.342357 4.713642e-04
2.342574 4.551496e-04
2.342791 4.540612e-04
2.343009 4.577241e-04
2.343226 4.627748e-04
2.343443 4.660057e-04
2.343660 4.646812e-04
2.343877 4.582362e-04
2.344095 4.553700e-04
2.344312 4.526598e-04
2.344529 4.605154e-04
2.344746 4.832862e-04
2.344963 4.979818e-04
2.345181 4.915436e-04
2.345398 4.759919e-04
2.345615 4.717127e-04
2.345832 4.701576e-04
2.346049 4.738293e-04
2.346267 4.793238e-04
2.346484 4.773258e-04
2.346701 4.781636e-04
2.346918 4.791253e-04
2.347135 4.868997e-04
2.347352 5.114122e-04
2.347570 5.133508e-04
2.347787 4.900812e-04
2.348004 4.911922e-04
2.348221 4.899618e-04
2.348438 4.854889e-04
2.348656 4.789101e-04
2.348873 4.755280e-04
2.349090 4.872342e-04
2.349307 5.109794e-04
2.349524 5.436943e-04
2.349742 5.560225e-04
2.349959 5.346955e-04
2.350176 5.116472e-04
2.350393 5.198543e-04
2.350610 5.344324e-04
2.350828 5.329151e-04
2.351045 5.260570e-04
2.351262 5.294354e-04
2.351479 5.503798e-04
2.351696 5.689712e-04
2.351914 5.631772e-04
2.352131 5.773982e-04
2.352348 6.152916e-04
2.352565 6.148734e-04
2.352782 5.745007e-04
2.353000 5.416009e-04
2.353217 5.427342e-04
2.353434 5.381792e-04
2.353651 5.196758e-04
2.353868 5.143212e-04
2.354085 5.112270e-04
2.354303 5.101692e-04
2.354520 5.083607e-04
2.354737 5.015659e-04
2.354954 5.013006e-04
2.355171 5.043318e-04
2.355389 5.089206e-04
2.355606 5.171694e-04
2.355823 5.342452e-04
2.356040 5.394316e-04
2.356257 5.320070e-04
2.356475 5.286177e-04
2.356692 5.248724e-04
2.356909 5.255946e-04
2.357126 5.300702e-04
2.357343 5.288618e-04
2.357561 5.264340e-04
2.357778 5.291214e-04
2.357995 5.379051e-04
2.358212 5.506400e-04
2.358429 5.695473e-04
2.358647 5.756156e-04
2.358864 5.662820e-04
2.359081 5.531326e-04
2.359298 5.273723e-04
2.359515 5.082464e-04
2.359733 5.122003e-04
2.359950 5.155310e-04
2.360167 5.130911e-04
2.360384 5.108983e-04
2.360601 5.105697e-04
2.360819 5.016957e-04
2.361036 4.890928e-04
2.361253 5.049674e-04
2.361470 5.333237e-04
2.361687 5.421134e-04
2.361904 5.343584e-04
2.362122 5.254276e-04
2.362339 5.195449e-04
2.362556 5.147835e-04
2.362773 5.170800e-04
2.362990 5.498990e-04
2.363208 6.189666e-04
2.363425 6.070174e-04
2.363642 5.554238e-04
2.363859 5.848259e-04
2.364076 5.891268e-04
2.364294 5.685872e-04
2.364511 5.472687e-04
2.364728 5.376891e-04
2.364945 5.299549e-04
2.365162 5.318024e-04
2.365380 5.354891e-04
2.365597 5.332468e-04
2.365814 5.345468e-04
2.366031 5.406756e-04
2.366248 5.470802e-04
2.366466 5.459557e-04
2.366683 5.501501e-04
2.366900 5.801334e-04
2.367117 6.194145e-04
2.367334 6.359376e-04
2.367552 6.193054e-04
2.367769 5.872795e-04
2.367986 5.598218e-04
2.368203 5.580100e-04
2.368420 5.720181e-04
2.368638 5.928746e-04
2.368855 6.243989e-04
2.369072 6.200761e-04
2.369289 5.843619e-04
2.369506 5.723092e-04
2.369723 5.830609e-04
2.369941 6.036118e-04
2.370158 6.438814e-04
2.370375 6.983795e-04
2.370592 7.182899e-04
2.370809 7.092029e-04
2.371027 7.190744e-04
2.371244 7.470251e-04
2.371461 7.514873e-04
2.371678 7.020331e-04
2.371895 6.540584e-04
2.372113 6.250058e-04
2.372330 6.011685e-04
2.372547 6.009068e-04
2.372764 6.096917e-04
2.372981 6.057633e-04
2.373199 6.060218e-04
2.373416 6.025066e-04
2.373633 6.048706e-04
2.373850 5.968930e-04
2.374067 5.859068e-04
2.374285 5.879932e-04
2.374502 5.880005e-04
2.374719 5.878218e-04
2.374936 5.987804e-04
2.375153 6.064622e-04
2.375371 6.005288e-04
2.375588 5.953506e-04
2.375805 6.057758e-04
2.376022 6.344983e-04
2.376239 6.675897e-04
2.376457 7.037373e-04
2.376674 7.211742e-04
2.376891 6.869079e-04
2.377108 6.565450e-04
2.377325 6.389572e-04
2.377542 6.512727e-04
2.377760 7.089368e-04
2.377977 8.071999e-04
2.378194 8.677663e-04
2.378411 8.363028e-04
2.378628 7.241424e-04
2.378846 6.473233e-04
2.379063 6.311254e-04
2.379280 6.506227e-04
2.379497 6.677478e-04
2.379714 6.696879e-04
2.379932 6.715780e-04
2.380149 6.583088e-04
2.380366 6.666232e-04
2.380583 6.816624e-04
2.380800 6.767622e-04
2.381018 6.452441e-04
2.381235 6.170300e-04
2.381452 6.207818e-04
2.381669 6.197064e-04
2.381886 6.321239e-04
2.382104 6.370939e-04
2.382321 6.460378e-04
2.382538 6.588211e-04
2.382755 6.741938e-04
2.382972 7.240809e-04
2.383190 7.823419e-04
2.383407 8.231927e-04
2.383624 8.559192e-04
2.383841 8.949807e-04
2.384058 9.174462e-04
2.384276 8.660397e-04
2.384493 7.685884e-04
2.384710 6.987678e-04
2.384927 6.776795e-04
2.385144 6.635481e-04
2.385361 6.684983e-04
2.385579 7.210199e-04
2.385796 8.108417e-04
2.386013 8.523571e-04
2.386230 8.087305e-04
